,lat,lon,day,week,month,year,date_for_plot,analysed_spim,plume
259,49.16999816894531,-1.125,2018-02-25,02_04,02,2018,2018-02-25,,False
260,49.16999816894531,-1.1100000143051147,2018-02-25,02_04,02,2018,2018-02-25,,False
261,49.16999816894531,-1.0950000286102295,2018-02-25,02_04,02,2018,2018-02-25,,False
262,49.16999816894531,-1.0800000429153442,2018-02-25,02_04,02,2018,2018-02-25,,False
263,49.16999816894531,-1.065000057220459,2018-02-25,02_04,02,2018,2018-02-25,,False
264,49.16999816894531,-1.0499999523162842,2018-02-25,02_04,02,2018,2018-02-25,,False
265,49.16999816894531,-1.034999966621399,2018-02-25,02_04,02,2018,2018-02-25,,False
266,49.16999816894531,-1.0199999809265137,2018-02-25,02_04,02,2018,2018-02-25,,False
267,49.16999816894531,-1.0049999952316284,2018-02-25,02_04,02,2018,2018-02-25,,False
268,49.16999816894531,-0.9900000095367432,2018-02-25,02_04,02,2018,2018-02-25,,False
269,49.16999816894531,-0.9750000238418579,2018-02-25,02_04,02,2018,2018-02-25,,False
270,49.16999816894531,-0.9599999785423279,2018-02-25,02_04,02,2018,2018-02-25,,False
271,49.16999816894531,-0.9449999928474426,2018-02-25,02_04,02,2018,2018-02-25,,False
272,49.16999816894531,-0.9300000071525574,2018-02-25,02_04,02,2018,2018-02-25,,False
273,49.16999816894531,-0.9150000214576721,2018-02-25,02_04,02,2018,2018-02-25,,False
274,49.16999816894531,-0.8999999761581421,2018-02-25,02_04,02,2018,2018-02-25,,False
275,49.16999816894531,-0.8849999904632568,2018-02-25,02_04,02,2018,2018-02-25,,False
276,49.16999816894531,-0.8700000047683716,2018-02-25,02_04,02,2018,2018-02-25,,False
277,49.16999816894531,-0.8550000190734863,2018-02-25,02_04,02,2018,2018-02-25,,False
278,49.16999816894531,-0.8399999737739563,2018-02-25,02_04,02,2018,2018-02-25,,False
279,49.16999816894531,-0.824999988079071,2018-02-25,02_04,02,2018,2018-02-25,,False
280,49.16999816894531,-0.8100000023841858,2018-02-25,02_04,02,2018,2018-02-25,,False
281,49.16999816894531,-0.7950000166893005,2018-02-25,02_04,02,2018,2018-02-25,,False
282,49.16999816894531,-0.7799999713897705,2018-02-25,02_04,02,2018,2018-02-25,,False
283,49.16999816894531,-0.7649999856948853,2018-02-25,02_04,02,2018,2018-02-25,,False
