,lat,lon,day,week,month,year,date_for_plot,analysed_spim
198,49.15999984741211,1.4700000286102295,2001-02-19,02_03,02,2001,2001-02-19,
199,49.15999984741211,1.4850000143051147,2001-02-19,02_03,02,2001,2001-02-19,
200,49.15999984741211,1.5,2001-02-19,02_03,02,2001,2001-02-19,
201,49.15999984741211,1.5149999856948853,2001-02-19,02_03,02,2001,2001-02-19,
202,49.15999984741211,1.5299999713897705,2001-02-19,02_03,02,2001,2001-02-19,
203,49.15999984741211,1.5449999570846558,2001-02-19,02_03,02,2001,2001-02-19,
204,49.15999984741211,1.559999942779541,2001-02-19,02_03,02,2001,2001-02-19,
205,49.15999984741211,1.5750000476837158,2001-02-19,02_03,02,2001,2001-02-19,
206,49.15999984741211,1.590000033378601,2001-02-19,02_03,02,2001,2001-02-19,
207,49.15999984741211,1.6050000190734863,2001-02-19,02_03,02,2001,2001-02-19,
208,49.15999984741211,1.6200000047683716,2001-02-19,02_03,02,2001,2001-02-19,
209,49.15999984741211,1.6349999904632568,2001-02-19,02_03,02,2001,2001-02-19,
210,49.15999984741211,1.649999976158142,2001-02-19,02_03,02,2001,2001-02-19,
211,49.15999984741211,1.6649999618530273,2001-02-19,02_03,02,2001,2001-02-19,
212,49.15999984741211,1.6799999475479126,2001-02-19,02_03,02,2001,2001-02-19,
213,49.15999984741211,1.6950000524520874,2001-02-19,02_03,02,2001,2001-02-19,
214,49.15999984741211,1.7100000381469727,2001-02-19,02_03,02,2001,2001-02-19,
215,49.15999984741211,1.725000023841858,2001-02-19,02_03,02,2001,2001-02-19,
216,49.15999984741211,1.7400000095367432,2001-02-19,02_03,02,2001,2001-02-19,
217,49.15999984741211,1.7549999952316284,2001-02-19,02_03,02,2001,2001-02-19,
218,49.15999984741211,1.7699999809265137,2001-02-19,02_03,02,2001,2001-02-19,
219,49.15999984741211,1.784999966621399,2001-02-19,02_03,02,2001,2001-02-19,
220,49.15999984741211,1.7999999523162842,2001-02-19,02_03,02,2001,2001-02-19,
221,49.15999984741211,1.815000057220459,2001-02-19,02_03,02,2001,2001-02-19,
222,49.15999984741211,1.8300000429153442,2001-02-19,02_03,02,2001,2001-02-19,
223,49.15999984741211,1.8450000286102295,2001-02-19,02_03,02,2001,2001-02-19,
224,49.15999984741211,1.8600000143051147,2001-02-19,02_03,02,2001,2001-02-19,
225,49.15999984741211,1.875,2001-02-19,02_03,02,2001,2001-02-19,
226,49.15999984741211,1.8899999856948853,2001-02-19,02_03,02,2001,2001-02-19,
227,49.15999984741211,1.9049999713897705,2001-02-19,02_03,02,2001,2001-02-19,
228,49.15999984741211,1.9199999570846558,2001-02-19,02_03,02,2001,2001-02-19,
229,49.15999984741211,1.934999942779541,2001-02-19,02_03,02,2001,2001-02-19,
230,49.15999984741211,1.9500000476837158,2001-02-19,02_03,02,2001,2001-02-19,
231,49.15999984741211,1.965000033378601,2001-02-19,02_03,02,2001,2001-02-19,
232,49.15999984741211,1.9800000190734863,2001-02-19,02_03,02,2001,2001-02-19,
233,49.15999984741211,1.9950000047683716,2001-02-19,02_03,02,2001,2001-02-19,
234,49.16999816894531,-1.5,2001-02-19,02_03,02,2001,2001-02-19,
235,49.16999816894531,-1.4850000143051147,2001-02-19,02_03,02,2001,2001-02-19,
236,49.16999816894531,-1.4700000286102295,2001-02-19,02_03,02,2001,2001-02-19,
237,49.16999816894531,-1.4550000429153442,2001-02-19,02_03,02,2001,2001-02-19,
238,49.16999816894531,-1.440000057220459,2001-02-19,02_03,02,2001,2001-02-19,
239,49.16999816894531,-1.4249999523162842,2001-02-19,02_03,02,2001,2001-02-19,
240,49.16999816894531,-1.409999966621399,2001-02-19,02_03,02,2001,2001-02-19,
241,49.16999816894531,-1.3949999809265137,2001-02-19,02_03,02,2001,2001-02-19,
242,49.16999816894531,-1.3799999952316284,2001-02-19,02_03,02,2001,2001-02-19,
243,49.16999816894531,-1.3650000095367432,2001-02-19,02_03,02,2001,2001-02-19,
244,49.16999816894531,-1.350000023841858,2001-02-19,02_03,02,2001,2001-02-19,
245,49.16999816894531,-1.3350000381469727,2001-02-19,02_03,02,2001,2001-02-19,
246,49.16999816894531,-1.3200000524520874,2001-02-19,02_03,02,2001,2001-02-19,
247,49.16999816894531,-1.3049999475479126,2001-02-19,02_03,02,2001,2001-02-19,
248,49.16999816894531,-1.2899999618530273,2001-02-19,02_03,02,2001,2001-02-19,
249,49.16999816894531,-1.274999976158142,2001-02-19,02_03,02,2001,2001-02-19,
250,49.16999816894531,-1.2599999904632568,2001-02-19,02_03,02,2001,2001-02-19,
251,49.16999816894531,-1.2450000047683716,2001-02-19,02_03,02,2001,2001-02-19,
252,49.16999816894531,-1.2300000190734863,2001-02-19,02_03,02,2001,2001-02-19,
253,49.16999816894531,-1.215000033378601,2001-02-19,02_03,02,2001,2001-02-19,
254,49.16999816894531,-1.2000000476837158,2001-02-19,02_03,02,2001,2001-02-19,
255,49.16999816894531,-1.184999942779541,2001-02-19,02_03,02,2001,2001-02-19,
256,49.16999816894531,-1.1699999570846558,2001-02-19,02_03,02,2001,2001-02-19,
257,49.16999816894531,-1.1549999713897705,2001-02-19,02_03,02,2001,2001-02-19,
258,49.16999816894531,-1.1399999856948853,2001-02-19,02_03,02,2001,2001-02-19,
259,49.16999816894531,-1.125,2001-02-19,02_03,02,2001,2001-02-19,
260,49.16999816894531,-1.1100000143051147,2001-02-19,02_03,02,2001,2001-02-19,
261,49.16999816894531,-1.0950000286102295,2001-02-19,02_03,02,2001,2001-02-19,
262,49.16999816894531,-1.0800000429153442,2001-02-19,02_03,02,2001,2001-02-19,
263,49.16999816894531,-1.065000057220459,2001-02-19,02_03,02,2001,2001-02-19,
264,49.16999816894531,-1.0499999523162842,2001-02-19,02_03,02,2001,2001-02-19,
265,49.16999816894531,-1.034999966621399,2001-02-19,02_03,02,2001,2001-02-19,
266,49.16999816894531,-1.0199999809265137,2001-02-19,02_03,02,2001,2001-02-19,
267,49.16999816894531,-1.0049999952316284,2001-02-19,02_03,02,2001,2001-02-19,
268,49.16999816894531,-0.9900000095367432,2001-02-19,02_03,02,2001,2001-02-19,
269,49.16999816894531,-0.9750000238418579,2001-02-19,02_03,02,2001,2001-02-19,
270,49.16999816894531,-0.9599999785423279,2001-02-19,02_03,02,2001,2001-02-19,
271,49.16999816894531,-0.9449999928474426,2001-02-19,02_03,02,2001,2001-02-19,
272,49.16999816894531,-0.9300000071525574,2001-02-19,02_03,02,2001,2001-02-19,
273,49.16999816894531,-0.9150000214576721,2001-02-19,02_03,02,2001,2001-02-19,
274,49.16999816894531,-0.8999999761581421,2001-02-19,02_03,02,2001,2001-02-19,
275,49.16999816894531,-0.8849999904632568,2001-02-19,02_03,02,2001,2001-02-19,
276,49.16999816894531,-0.8700000047683716,2001-02-19,02_03,02,2001,2001-02-19,
